Project_ID,Work description,Work category,Hon'ble Members of Parliament,Constituency,State,Recommended date,RECOMMENDED AMOUNT   ( ₹ ),Sanction Date,Sanction Amount ( ₹ ),Work Status,Fund Disbursed Amount ( ₹ ),Payment Status,Completion Date,Amount Disbursed ( ₹ ),riskScore,riskLevel
187256.0,paver block work from chana giga house to sarman leela house in khambhala village.,normal/others,DR. MANSUKH MANDAVIYA,PORBANDAR,Gujarat,2025-03-31,300000.0,2025-07-30,300000.0,Physical Inspection,300000.0,Payment Success,2026-02-25,300000,5,LOW
187257.0,interlocking work in suswahi ward no. 39 from panna lal yadavs house to lalit pandeys gate.length 40 m.,normal/others,Shri Narendra Modi,VARANASI,Uttar Pradesh,2025-03-29,268568.0,2025-03-31,268568.0,Physical Inspection,268568.0,Payment Success,2025-07-16,268568,5,LOW
187258.0,paver block work from sc community hall to sagar samaj gate at aditpara village.,normal/others,DR. MANSUKH MANDAVIYA,PORBANDAR,Gujarat,2025-03-31,250000.0,2026-07-06,250000.0,Sanction,,,,,5,LOW
187259.0,construction work of c.c. road in khari seam area of jambu village.,normal/others,DR. MANSUKH MANDAVIYA,PORBANDAR,Gujarat,2025-03-31,250000.0,2025-07-30,250000.0,Time Estimation,,,,,25,LOW
187260.0,"construction work of c.c. road in kerala village, ahead of bapodar-thoyana crossing, towards kerala.",normal/others,DR. MANSUKH MANDAVIYA,PORBANDAR,Gujarat,2025-03-31,250000.0,2025-07-30,250000.0,Physical Inspection,250000.0,Payment Success,2026-02-23,250000,5,LOW
187261.0,interlocking work in sirgovardhan ward no. 23  from dafi shiv mandir to vijay yadavs house. length 92 m.,normal/others,Shri Narendra Modi,VARANASI,Uttar Pradesh,2025-03-29,371346.0,2025-03-31,371346.0,Physical Inspection,371346.0,Payment Success,2026-01-19,371346,5,LOW
187262.0,interlocking work in kandwa ward no. 19 from tulsi nagar colony kunj panchkoshi road to indian school.  length 76 m.,normal/others,Shri Narendra Modi,VARANASI,Uttar Pradesh,2025-03-29,484508.0,2025-03-31,484508.0,Physical Inspection,484508.0,Payment Success,2025-09-23,484508,5,LOW
187263.0,interlocking work in kandwa ward no. 19 work from booth president gopal patels house to ghure patels residence in kandwa dakshini pura of rohania assembly. length 55 m.,normal/others,Shri Narendra Modi,VARANASI,Uttar Pradesh,2025-03-29,310576.0,2025-03-31,310576.0,Physical Inspection,310576.0,Payment Success,2025-09-16,310576,5,LOW
187265.0,interlocking work in shivdaspur ward no. 04 from guddu gaurs house to kamlesh patels house. length 130 m,normal/others,Shri Narendra Modi,VARANASI,Uttar Pradesh,2025-03-29,574896.0,2025-03-31,574896.0,Physical Inspection,574896.0,Payment Success,2025-12-12,574896,5,LOW
187266.0,road construction (pitch) in nadesar ward no. 34 from s 17-314 d nadesar to s 17-314-a-g nadesar. length 38 m,normal/others,Shri Narendra Modi,VARANASI,Uttar Pradesh,2025-03-29,203668.0,2025-03-31,203668.0,Physical Inspection,203668.0,Payment Success,2025-09-30,203668,5,LOW
187267.0,road construction (pitch) in nadesar ward no. 34 from s 21 englishia line hanuman mandir to phool mandi. length 470 m,normal/others,Shri Narendra Modi,VARANASI,Uttar Pradesh,2025-03-29,783638.0,2025-03-31,783638.0,Physical Inspection,783638.0,Payment Success,2025-10-09,783638,5,LOW
187268.0,"road construction in jagatganj ward no. 61 lacchipura colony nadesar, pitch. length 63 m",normal/others,Shri Narendra Modi,VARANASI,Uttar Pradesh,2025-03-29,297006.0,2025-03-31,297006.0,Physical Inspection,297006.0,Payment Success,2025-09-30,297006,5,LOW
187269.0,interlocking work in ramarepur ward no. 59 from naveen pandey to dr udham singh house no. mn 3-816 in vivekanand nagar colony to  brijesh pandey to khajati ram house no. 3-118-1. length 102 m,normal/others,Shri Narendra Modi,VARANASI,Uttar Pradesh,2025-03-29,526988.0,2025-03-31,526988.0,Physical Inspection,526988.0,Payment Success,2025-10-15,526988,5,LOW
187270.0,interlocking work in ramarepur ward no. 59 from deepak singhs house in bhakti nagar colony lane no. 7b to jai prakash shahi to dhananjay singh house no. 3-160 via ramdhani patels house,normal/others,Shri Narendra Modi,VARANASI,Uttar Pradesh,2025-03-29,1539782.0,2025-03-31,1539782.0,Physical Inspection,1539782.0,Payment Success,2025-10-16,1539782,5,LOW
187274.0,construction of jalanga pokhari wall-400 mts. at baharana,normal/others,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Odisha,2025-03-27,300000.0,2025-06-25,300000.0,Vendor Identification,239300.0,Payment Success,,,25,LOW
187277.0,construction of anianga main road to harijan sahi cc road,normal/others,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Odisha,2025-03-27,300000.0,2025-06-25,300000.0,Work Completed,300000.0,Payment Success,2026-01-27,300000,5,LOW
187283.0,construction of cc road,normal/others,BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),Odisha,2025-03-27,200000.0,2025-06-25,200000.0,Work Completed,200000.0,Payment Success,2025-12-01,200000,45,MODERATE
187284.0,"atirikta kaksha nirman- (samudayik bhawan me), ward no. 4, yatiyatanlal ward, gondwara me (gujrati lohar samaj), raipur",normal/others,BRIJMOHAN AGRAWAL,RAIPUR,Chhattisgarh,2025-04-02,500000.0,2025-12-26,500000.0,Physical Inspection,500000.0,Payment Success,2026-04-23,500000,5,LOW
187296.0,construction work of tin shed and interlock in ambedkar bhawan in village bakhtawarpura working agency panchayat bakhtawarpura,normal/others,BRIJENDRA SINGH OLA,JHUNJHUNU,Rajasthan,2025-03-27,442712.0,2025-06-12,442712.0,Physical Inspection,442712.0,Payment Success,2026-02-13,442712,5,LOW
187297.0,interlock construction work in shaheed subedar nihal singh government higher secondary school campus in village gothra nuniya,normal/others,BRIJENDRA SINGH OLA,JHUNJHUNU,Rajasthan,2025-03-27,498476.0,2025-05-20,498476.0,Physical Inspection,498476.0,Payment Success,2026-03-27,498476,5,LOW
187298.0,construction of one room with veranda in the community building of meghwal basti in khudana village,normal/others,BRIJENDRA SINGH OLA,JHUNJHUNU,Rajasthan,2025-03-27,591770.0,2025-05-20,591770.0,Physical Inspection,591770.0,Payment Success,2026-03-27,591770,5,LOW
187305.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240327.0,2025-05-09,240327.0,Physical Inspection,240327.0,Payment Success,2025-09-03,240327,45,MODERATE
187306.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240449.0,2025-05-09,240449.0,Physical Inspection,240449.0,Payment Success,2025-09-03,240449,45,MODERATE
187307.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240691.0,2025-05-09,240691.0,Physical Inspection,240691.0,Payment Success,2025-09-03,240691,45,MODERATE
187308.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240910.0,2025-05-09,240910.0,Physical Inspection,240910.0,Payment Success,2025-09-03,240910,45,MODERATE
187309.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240862.0,2025-05-09,240862.0,Physical Inspection,240862.0,Payment Success,2025-09-03,240862,45,MODERATE
187310.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240570.0,2025-05-09,240570.0,Physical Inspection,240570.0,Payment Success,2025-09-03,240570,45,MODERATE
187311.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240935.0,2025-05-09,240935.0,Physical Inspection,240935.0,Payment Success,2025-09-03,240935,45,MODERATE
187312.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240521.0,2025-05-09,240521.0,Physical Inspection,240521.0,Payment Success,2025-09-03,240521,45,MODERATE
187313.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240934.0,2025-05-09,240934.0,Physical Inspection,240934.0,Payment Success,2025-09-03,240934,45,MODERATE
187314.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240886.0,2025-05-09,240886.0,Physical Inspection,240886.0,Payment Success,2025-09-03,240886,45,MODERATE
187315.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240764.0,2025-05-09,240764.0,Physical Inspection,240764.0,Payment Success,2025-09-03,240764,45,MODERATE
187316.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240691.0,2025-05-09,240691.0,Physical Inspection,240691.0,Payment Success,2025-09-03,240691,45,MODERATE
187317.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240813.0,2025-05-09,240813.0,Physical Inspection,240813.0,Payment Success,2025-09-03,240813,45,MODERATE
187318.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240740.0,2025-05-09,240740.0,Physical Inspection,240740.0,Payment Success,2025-09-03,240740,45,MODERATE
187319.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240473.0,2025-05-09,240473.0,Physical Inspection,240473.0,Payment Success,2025-09-03,240473,45,MODERATE
187320.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240910.0,2025-05-09,240910.0,Physical Inspection,240910.0,Payment Success,2025-09-03,240910,45,MODERATE
187322.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240278.0,2025-05-09,240278.0,Physical Inspection,240278.0,Payment Success,2025-09-03,240278,45,MODERATE
187323.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240448.0,2025-05-09,240448.0,Physical Inspection,240448.0,Payment Success,2025-09-03,240448,45,MODERATE
187324.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240570.0,2025-05-09,240570.0,Physical Inspection,240570.0,Payment Success,2025-09-03,240570,45,MODERATE
187325.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240934.0,2025-05-09,240934.0,Physical Inspection,240934.0,Payment Success,2025-11-19,240934,45,MODERATE
187326.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240813.0,2025-05-09,240813.0,Physical Inspection,240813.0,Payment Success,2025-12-26,240813,45,MODERATE
187327.0,purchase of mobile water tanker 3000 ltr capacity,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,240570.0,2025-05-09,240570.0,Physical Inspection,240570.0,Payment Success,2025-11-19,240570,45,MODERATE
187328.0,installing ro drinking water plants at gsss arni wala sheikh subahan,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,232321.0,2025-04-04,232321.0,Physical Inspection,232321.0,Payment Success,2025-09-03,232321,5,LOW
187329.0,installing ro drinking water plants at gps singhewala,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,232321.0,2025-04-04,232321.0,Physical Inspection,232321.0,Payment Success,2025-09-03,232321,5,LOW
187330.0,installing ro drinking water plants at jwahar navodaya vidayala kikarwala roopa,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,232368.0,2025-04-04,232368.0,Physical Inspection,232368.0,Payment Success,2025-11-19,232368,5,LOW
187331.0,installing ro drinking water plants at gps rampura,normal/others,SHER SINGH GHUBAYA,FIROZPUR,Punjab,2025-03-27,232532.0,2025-04-04,232532.0,Physical Inspection,232532.0,Payment Success,2025-09-03,232532,5,LOW
187333.0,rcc culvert construction work near ramadhar yadav house. implementing agency - gram panchayat,normal/others,Smt Himadri Singh,SHAHDOL (ST),Madhya Pradesh,2025-03-27,1000000.0,2025-04-28,1000000.0,Work partially Completed,500000.0,Payment Success,,,25,LOW
187334.0,culvert construction work on kurrihatola road. implementing agency - gram panchayat,normal/others,Smt Himadri Singh,SHAHDOL (ST),Madhya Pradesh,2025-03-27,498100.0,2025-04-28,498100.0,Physical Inspection,498100.0,Payment Success,2025-12-22,498100,5,LOW
187340.0,supplying equipments for science research centre in ursuline convent girls high school,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,984915.0,2026-07-28,984915.0,Vendor Identification,492458.0,Payment Success,,,5,LOW
187341.0,construction of 400 feet paver block road from pogra kabristan to albert's house.,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,579700.0,2025-04-24,579700.0,Work Completed,579534.0,Payment Success,2025-09-18,579534,5,LOW
187342.0,construction of 270 feet paver block road from st.ignatius school's gate till tribal museum,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,390600.0,2025-04-24,390600.0,Work Completed,390149.0,Payment Success,2025-12-03,390149,5,LOW
187343.0,construction of steps at bar dari pond.,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,624900.0,2025-04-24,624900.0,Work Completed,624806.0,Payment Success,2025-11-06,624806,5,LOW
187344.0,construction of jalminar at gel church kemte,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,700000.0,2025-04-24,700000.0,Work Completed,699301.0,Payment Success,2025-11-20,699301,5,LOW
187345.0,construction of 400 feet paver block road from ayyub hotel to makbul ansari's house in baghni,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,579700.0,2025-04-24,579700.0,Work Completed,579534.0,Payment Success,2025-11-06,579534,5,LOW
187346.0,construction of 400 feet paver block from bablu badi's house to nahar,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,579700.0,2025-04-24,579700.0,Vendor Identification,579534.0,Payment Success,,,25,LOW
187347.0,construction of 320 feet paver block road from chotya oraon's house to sarna,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,464000.0,2025-04-24,464000.0,Work Completed,464000.0,Payment Success,2026-02-26,464000,5,LOW
187348.0,construction of 400 feet paver block from niway topno's house to akhra on sonmer path,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,579700.0,2025-04-24,579700.0,Work Completed,579534.0,Payment Success,2025-11-20,579534,5,LOW
187349.0,construction of 400 feet paver block road from subodh sahu's house to meghnath's house,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,579700.0,2025-04-24,579700.0,Work Completed,579534.0,Payment Success,2025-12-29,579534,5,LOW
187350.0,construction of toilet in catholic church,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,515000.0,2025-04-24,515000.0,Work Completed,514980.0,Payment Success,2025-11-06,514980,5,LOW
187351.0,construction of 350 feet paver block road in supato in karondajor,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,507400.0,2025-04-24,507400.0,Vendor Identification,507298.0,Payment Success,,,25,LOW
187352.0,construction of 400 feet paver block road from swasthya upkendra to anjlus dungdung's house via balcius dungdung's house,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,579700.0,2025-04-24,579700.0,Vendor Identification,289850.0,Payment Success,,,25,LOW
187353.0,construction of 400 feet paver block road from vishnu singh's house to prem sahu's house,normal/others,SUKHDEO BHAGAT,LOHARDAGA(ST),Jharkhand,2025-03-27,580000.0,2025-04-24,580000.0,Work Completed,579534.0,Payment Success,2025-11-20,579534,5,LOW
187354.0,3 solar street light at boaldaha from ayush basak house to western side link road. belbari anchal under gangarampur.,normal/others,Dr Sukanta Majumdar,BALURGHAT,West Bengal,2025-03-28,150000.0,2025-05-19,150000.0,Time Estimation,,,,,25,LOW
187362.0,deepak visawakarma ke makan ke pas,normal/others,BABU SINGH KUSHWAHA,JAUNPUR,Uttar Pradesh,2025-04-23,20900.0,2025-06-09,20900.0,Physical Inspection,19992.0,Payment In-Progress,2026-07-30,19992,5,LOW
187363.0,rambhuwan vishwakarma ke makan ke pas,normal/others,BABU SINGH KUSHWAHA,JAUNPUR,Uttar Pradesh,2025-04-23,20900.0,2025-06-09,20900.0,Physical Inspection,19992.0,Payment In-Progress,2026-07-30,19992,5,LOW
187364.0,shusil vishwakarma ke makan ke pas,normal/others,BABU SINGH KUSHWAHA,JAUNPUR,Uttar Pradesh,2025-04-23,20900.0,2025-06-09,20900.0,Physical Inspection,19992.0,Payment In-Progress,2026-07-30,19992,5,LOW
187365.0,subhas pal ke makan ke pas,normal/others,BABU SINGH KUSHWAHA,JAUNPUR,Uttar Pradesh,2025-04-23,20900.0,2025-06-09,20900.0,Physical Inspection,19992.0,Payment In-Progress,2026-07-30,19992,5,LOW
187366.0,vishal vishwakarma ke makan ke pas,normal/others,BABU SINGH KUSHWAHA,JAUNPUR,Uttar Pradesh,2025-04-23,20900.0,2025-06-09,20900.0,Physical Inspection,19992.0,Payment Success,2026-07-30,19992,5,LOW
187367.0,"allocate 1 battery-operated modified e-vehicle for patient transportation at new civil hospital, located in ward no. 20.",normal/others,MUKESHKUMAR CHANDRAKAANT DALAL,SURAT,Gujarat,2025-03-28,675000.0,2025-07-21,675000.0,Physical Inspection,675000.0,Payment Success,2025-12-23,675000,5,LOW
187368.0,1 cctv camera under the area of kanhauli police station,normal/others,DEVESH CHANDRA THAKUR,SITAMARHI,Bihar,2025-03-28,125000.0,2025-05-29,125000.0,Physical Inspection,125000.0,Payment Success,2025-08-09,125000,45,MODERATE
187369.0,1 cctv camera under the area of kanhauli police station,normal/others,DEVESH CHANDRA THAKUR,SITAMARHI,Bihar,2025-03-28,125000.0,2025-05-29,125000.0,Physical Inspection,125000.0,Payment Success,2025-08-09,125000,45,MODERATE
187370.0,"allocate 1 unit of a 1000-liter l.p.h.r.o. (attached with a water cooler) at veer narmad south gujarat university, udhna-magdalla road, located in ward no. 22.",normal/others,MUKESHKUMAR CHANDRAKAANT DALAL,SURAT,Gujarat,2025-03-28,205760.0,2025-05-26,205760.0,Physical Inspection,205760.0,Payment Success,2026-04-08,205760,5,LOW
187372.0,1 cctv camera under the area of bhutahi police station,normal/others,DEVESH CHANDRA THAKUR,SITAMARHI,Bihar,2025-03-28,125000.0,2025-05-29,125000.0,Physical Inspection,125000.0,Payment Success,2025-08-09,125000,45,MODERATE
